,BE Generation,BE Load,BE Solar,BE Wind,Price
2023-02-13 15:00:00,12582.0,10252.75,2189.0,42.0,143.43
2023-02-13 16:00:00,11160.0,10042.75,907.0,44.0,158.14
2023-02-13 17:00:00,10836.0,10594.0,126.0,40.0,188.06
2023-02-13 18:00:00,11852.0,11397.75,0.0,111.0,221.8
2023-02-13 19:00:00,11998.0,11148.75,0.0,194.0,206.61
2023-02-13 20:00:00,10961.0,10499.0,0.0,317.0,187.86
2023-02-13 21:00:00,10668.0,9919.25,0.0,392.0,168.95
2023-02-13 22:00:00,10667.0,9740.5,0.0,449.0,160.97
2023-02-13 23:00:00,11213.0,9491.25,0.0,537.0,150.12
2023-02-14 00:00:00,10396.0,8886.75,0.0,556.0,135.62
2023-02-14 01:00:00,10250.0,8512.0,0.0,505.0,132.32
2023-02-14 02:00:00,10508.0,8384.25,0.0,464.0,132.16
2023-02-14 03:00:00,10521.0,8353.25,0.0,359.0,132.12
2023-02-14 04:00:00,10273.0,8453.25,0.0,318.0,132.32
2023-02-14 05:00:00,10130.0,8940.75,0.0,308.0,141.93
2023-02-14 06:00:00,10496.0,10083.5,0.0,344.0,165.7
2023-02-14 07:00:00,11546.0,11066.75,0.0,360.0,199.99
2023-02-14 08:00:00,11920.0,11352.25,208.0,326.0,206.98
2023-02-14 09:00:00,12513.0,11378.25,1149.0,283.0,180.6
2023-02-14 10:00:00,12148.0,11259.75,2402.0,152.0,138.26
2023-02-14 11:00:00,12849.0,11216.0,3258.0,44.0,134.95
2023-02-14 12:00:00,13713.0,10890.5,3614.0,19.0,130.62
2023-02-14 13:00:00,13641.0,10592.25,3580.0,12.0,126.75
2023-02-14 14:00:00,13035.0,10382.75,3090.0,7.0,126.95
2023-02-14 15:00:00,12108.0,10169.0,2135.0,3.0,130.0
2023-02-14 16:00:00,10930.0,10068.5,911.0,3.0,150.0
2023-02-14 17:00:00,10601.0,10644.5,140.0,5.0,180.81
2023-02-14 18:00:00,11256.0,11444.25,0.0,14.0,199.99
2023-02-14 19:00:00,11189.0,11151.25,0.0,30.0,192.97
2023-02-14 20:00:00,10642.0,10560.5,0.0,59.0,175.81
2023-02-14 21:00:00,10045.0,10010.75,0.0,121.0,160.09
2023-02-14 22:00:00,9620.0,9870.25,0.0,177.0,151.03
2023-02-14 23:00:00,9546.0,9549.5,0.0,215.0,141.73
2023-02-15 00:00:00,8799.0,9013.25,0.0,273.0,134.87
2023-02-15 01:00:00,8726.0,8548.75,0.0,344.0,130.95
2023-02-15 02:00:00,8666.0,8299.25,0.0,378.0,130.0
2023-02-15 03:00:00,9455.0,8305.75,0.0,387.0,130.01
2023-02-15 04:00:00,9148.0,8387.5,0.0,412.0,126.56
2023-02-15 05:00:00,9381.0,8855.5,0.0,459.0,134.75
2023-02-15 06:00:00,9787.0,9957.25,0.0,525.0,165.0
2023-02-15 07:00:00,10890.0,10870.25,0.0,658.0,185.0
2023-02-15 08:00:00,11315.0,11142.25,265.0,801.0,188.76
2023-02-15 09:00:00,11719.0,11177.0,1109.0,803.0,171.22
2023-02-15 10:00:00,11958.0,11150.75,2146.0,593.0,156.22
2023-02-15 11:00:00,12214.0,10979.0,2849.0,409.0,137.06
2023-02-15 12:00:00,12027.0,10710.5,3041.0,425.0,123.07
2023-02-15 13:00:00,12204.0,10600.5,2879.0,462.0,120.69
2023-02-15 14:00:00,11601.0,10461.0,2386.0,781.0,122.37
2023-02-15 15:00:00,11061.0,10579.5,1569.0,965.0,127.6
2023-02-15 16:00:00,10449.0,10460.25,714.0,1063.0,144.9
2023-02-15 17:00:00,10383.0,10742.75,176.0,1316.0,159.65
2023-02-15 18:00:00,10982.0,11287.25,0.0,1445.0,174.47
2023-02-15 19:00:00,11312.0,11017.75,0.0,1854.0,169.53
2023-02-15 20:00:00,11079.0,10414.5,0.0,2000.0,157.07
2023-02-15 21:00:00,10988.0,9869.75,0.0,2096.0,142.2
2023-02-15 22:00:00,10742.0,9711.75,0.0,2184.0,143.0
2023-02-15 23:00:00,10093.0,9349.5,0.0,2304.0,132.8
2023-02-16 00:00:00,9350.0,8788.0,0.0,2203.0,134.99
2023-02-16 01:00:00,9438.0,8361.25,0.0,2009.0,128.56
2023-02-16 02:00:00,9615.0,8123.25,0.0,1749.0,126.27
2023-02-16 03:00:00,9411.0,8093.0,0.0,1617.0,126.27
2023-02-16 04:00:00,9243.0,8157.75,0.0,1553.0,122.75
2023-02-16 05:00:00,9317.0,8693.0,0.0,1490.0,129.14
2023-02-16 06:00:00,9699.0,9695.5,0.0,1456.0,152.11
2023-02-16 07:00:00,10667.0,10775.5,0.0,1445.0,168.09
2023-02-16 08:00:00,10724.0,11132.0,80.0,1029.0,175.63
2023-02-16 09:00:00,10669.0,11334.25,339.0,896.0,170.94
2023-02-16 10:00:00,10538.0,11405.5,602.0,1380.0,159.27
2023-02-16 11:00:00,11105.0,11436.75,1044.0,1902.0,147.43
2023-02-16 12:00:00,11661.0,11297.0,1746.0,2107.0,132.9
2023-02-16 13:00:00,12239.0,10978.0,2003.0,2471.0,121.24
2023-02-16 14:00:00,12252.0,10791.75,1728.0,2825.0,128.61
2023-02-16 15:00:00,12072.0,10615.75,1029.0,3155.0,135.46
2023-02-16 16:00:00,11724.0,10531.0,316.0,3174.0,140.96
2023-02-16 17:00:00,11796.0,10862.75,33.0,3281.0,166.33
2023-02-16 18:00:00,11677.0,11398.5,0.0,3417.0,168.3
2023-02-16 19:00:00,11783.0,11133.25,0.0,3595.0,163.86
2023-02-16 20:00:00,11864.0,10558.25,0.0,3793.0,151.7
2023-02-16 21:00:00,10694.0,10126.0,0.0,3823.0,141.27
2023-02-16 22:00:00,10511.0,9806.0,0.0,3853.0,132.17
2023-02-16 23:00:00,10422.0,9504.75,0.0,3700.0,114.44
2023-02-17 00:00:00,9894.0,8913.5,0.0,3734.0,113.99
2023-02-17 01:00:00,9776.0,8414.0,0.0,3724.0,99.0
2023-02-17 02:00:00,9874.0,8137.0,0.0,3701.0,93.62
2023-02-17 03:00:00,10395.0,8095.5,0.0,3693.0,86.95
2023-02-17 04:00:00,10448.0,8222.0,0.0,3706.0,82.22
2023-02-17 05:00:00,10394.0,8766.25,0.0,3658.0,92.58
2023-02-17 06:00:00,10454.0,9590.0,0.0,3966.0,105.12
2023-02-17 07:00:00,10840.0,10561.25,0.0,4064.0,146.73
2023-02-17 08:00:00,11657.0,10947.0,74.0,4166.0,153.54
2023-02-17 09:00:00,11968.0,11199.75,378.0,4199.0,145.72
2023-02-17 10:00:00,11710.0,11282.0,923.0,4075.0,149.34
2023-02-17 11:00:00,11968.0,11326.5,1194.0,4188.0,135.08
2023-02-17 12:00:00,12180.0,11017.25,1285.0,4317.0,120.0
2023-02-17 13:00:00,12398.0,10890.0,1394.0,4305.0,117.5
2023-02-17 14:00:00,12097.0,10570.5,1108.0,4265.0,120.0
2023-02-17 15:00:00,11449.0,10374.25,510.0,4230.0,116.3
2023-02-17 16:00:00,11250.0,10506.25,139.0,4102.0,118.2
2023-02-17 17:00:00,11095.0,10846.75,37.0,3943.0,144.66
2023-02-17 18:00:00,11043.0,11064.0,0.0,3829.0,151.8
2023-02-17 19:00:00,11130.0,10779.5,0.0,3638.0,164.6
2023-02-17 20:00:00,10786.0,10190.0,0.0,3510.0,120.0
2023-02-17 21:00:00,10485.0,9572.75,0.0,3400.0,118.16
2023-02-17 22:00:00,10180.0,9527.0,0.0,3244.0,117.0
2023-02-17 23:00:00,9916.0,9358.25,0.0,3187.0,111.1
2023-02-18 00:00:00,9801.0,8616.75,0.0,3139.0,107.64
2023-02-18 01:00:00,10023.0,8132.75,0.0,3259.0,109.79
2023-02-18 02:00:00,10223.0,7868.25,0.0,3587.0,101.68
2023-02-18 03:00:00,11042.0,7786.0,0.0,3820.0,79.51
2023-02-18 04:00:00,11236.0,7664.25,0.0,4069.0,74.47
2023-02-18 05:00:00,11423.0,7778.0,0.0,4229.0,72.46
2023-02-18 06:00:00,11242.0,8087.5,0.0,4308.0,82.9
2023-02-18 07:00:00,11090.0,8495.0,1.0,4386.0,92.46
2023-02-18 08:00:00,11333.0,8885.0,84.0,4409.0,110.19
2023-02-18 09:00:00,11677.0,9421.5,313.0,4407.0,124.71
2023-02-18 10:00:00,11700.0,9767.0,419.0,4407.0,109.55
2023-02-18 11:00:00,11568.0,9867.25,341.0,4409.0,104.68
2023-02-18 12:00:00,11580.0,9925.0,357.0,4351.0,97.1
2023-02-18 13:00:00,11706.0,9771.5,398.0,4201.0,83.45
2023-02-18 14:00:00,11112.0,9606.5,416.0,4035.0,86.37
2023-02-18 15:00:00,10875.0,9379.5,308.0,3863.0,97.01
2023-02-18 16:00:00,10792.0,9440.25,184.0,3653.0,110.53
2023-02-18 17:00:00,10627.0,9626.0,47.0,3564.0,129.08
2023-02-18 18:00:00,11426.0,10011.5,0.0,3621.0,147.63
2023-02-18 19:00:00,11636.0,9834.5,0.0,3707.0,152.33
2023-02-18 20:00:00,11053.0,9407.5,0.0,3760.0,135.8
2023-02-18 21:00:00,10882.0,8878.75,0.0,3807.0,120.82
2023-02-18 22:00:00,10818.0,8749.25,0.0,3784.0,117.18
2023-02-18 23:00:00,10667.0,8561.0,0.0,3807.0,113.8
2023-02-19 00:00:00,10454.0,8021.0,0.0,3683.0,113.3
2023-02-19 01:00:00,10482.0,7770.0,0.0,3711.0,107.39
2023-02-19 02:00:00,10949.0,7566.0,0.0,3701.0,102.66
2023-02-19 03:00:00,10881.0,7485.25,0.0,3663.0,93.0
2023-02-19 04:00:00,10820.0,7395.25,0.0,3626.0,92.55
2023-02-19 05:00:00,10741.0,7492.0,0.0,3558.0,97.78
2023-02-19 06:00:00,10343.0,7630.5,0.0,3279.0,106.96
2023-02-19 07:00:00,9945.0,7911.5,0.0,3016.0,114.5
2023-02-19 08:00:00,9750.0,8318.25,64.0,2738.0,118.39
2023-02-19 09:00:00,9469.0,8639.5,253.0,2345.0,118.81
2023-02-19 10:00:00,9189.0,8930.25,447.0,1679.0,116.23
2023-02-19 11:00:00,8955.0,9195.0,663.0,1493.0,113.94
2023-02-19 12:00:00,8874.0,9365.25,780.0,1143.0,112.24
2023-02-19 13:00:00,8803.0,9127.0,777.0,1004.0,111.65
2023-02-19 14:00:00,8379.0,8997.5,696.0,948.0,108.76
2023-02-19 15:00:00,8130.0,8896.25,554.0,797.0,107.74
2023-02-19 16:00:00,7994.0,8803.25,415.0,640.0,120.36
2023-02-19 17:00:00,7716.0,9068.5,120.0,680.0,141.28
2023-02-19 18:00:00,8407.0,9723.5,0.0,583.0,158.93
2023-02-19 19:00:00,8762.0,9642.5,0.0,671.0,158.64
2023-02-19 20:00:00,8929.0,9374.0,0.0,1086.0,149.54
2023-02-19 21:00:00,8697.0,8988.75,0.0,1482.0,144.04
2023-02-19 22:00:00,9183.0,8758.75,0.0,2019.0,138.58
2023-02-19 23:00:00,9098.0,8562.75,0.0,2512.0,119.92
2023-02-20 00:00:00,9333.0,8051.5,0.0,2863.0,94.72
2023-02-20 01:00:00,10085.0,7934.0,0.0,3191.0,87.95
2023-02-20 02:00:00,10289.0,7762.75,0.0,3319.0,82.9
2023-02-20 03:00:00,10517.0,7604.25,0.0,3348.0,74.85
2023-02-20 04:00:00,10552.0,7687.0,0.0,3273.0,72.9
2023-02-20 05:00:00,10663.0,8124.25,0.0,3384.0,78.14
2023-02-20 06:00:00,10235.0,9081.75,0.0,3510.0,108.28
2023-02-20 07:00:00,10459.0,9892.5,0.0,3303.0,125.39
2023-02-20 08:00:00,11037.0,10452.0,101.0,3223.0,135.1
2023-02-20 09:00:00,11306.0,10782.25,339.0,3308.0,146.35
2023-02-20 10:00:00,11381.0,10926.0,546.0,3306.0,130.92
2023-02-20 11:00:00,11417.0,10968.75,691.0,3261.0,121.87
2023-02-20 12:00:00,11221.0,10668.0,762.0,3126.0,110.0
2023-02-20 13:00:00,11420.0,10618.5,827.0,3066.0,84.7
2023-02-20 14:00:00,11631.0,10499.0,752.0,3178.0,109.43
2023-02-20 15:00:00,11488.0,10446.25,613.0,3121.0,111.45
2023-02-20 16:00:00,10635.0,10484.25,314.0,3093.0,91.1
2023-02-20 17:00:00,10054.0,10785.75,64.0,3008.0,123.94
2023-02-20 18:00:00,10392.0,11270.75,0.0,3079.0,139.42
2023-02-20 19:00:00,10447.0,11019.25,0.0,2966.0,170.4
2023-02-20 20:00:00,9871.0,10267.75,0.0,2551.0,137.51
2023-02-20 21:00:00,9379.0,9790.5,0.0,2098.0,113.93
2023-02-20 22:00:00,8976.0,9723.75,0.0,1722.0,113.0
2023-02-20 23:00:00,8555.0,9434.5,0.0,1465.0,123.22
2023-02-21 00:00:00,8031.0,8778.75,0.0,1251.0,127.71
2023-02-21 01:00:00,8026.0,8439.75,0.0,1063.0,136.81
2023-02-21 02:00:00,8069.0,8080.5,0.0,1044.0,123.5
2023-02-21 03:00:00,8281.0,8078.75,0.0,822.0,112.94
2023-02-21 04:00:00,8434.0,8103.0,0.0,749.0,112.74
2023-02-21 05:00:00,8263.0,8594.5,0.0,413.0,124.89
2023-02-21 06:00:00,8407.0,9473.25,0.0,253.0,147.08
2023-02-21 07:00:00,9349.0,10257.25,1.0,206.0,154.8
2023-02-21 08:00:00,9889.0,10877.25,72.0,156.0,166.9
2023-02-21 09:00:00,10121.0,11136.25,263.0,115.0,165.56
2023-02-21 10:00:00,9956.0,11193.0,484.0,114.0,150.52
2023-02-21 11:00:00,10350.0,11180.5,687.0,132.0,138.37
2023-02-21 12:00:00,10400.0,10864.75,798.0,194.0,131.37
2023-02-21 13:00:00,10668.0,10664.25,850.0,294.0,125.2
2023-02-21 14:00:00,10373.0,10516.75,835.0,235.0,129.48
2023-02-21 15:00:00,10377.0,10457.75,685.0,231.0,130.56
2023-02-21 16:00:00,9913.0,10468.75,365.0,152.0,149.1
2023-02-21 17:00:00,9481.0,10764.75,70.0,72.0,164.85
2023-02-21 18:00:00,10044.0,11157.25,0.0,53.0,178.13
2023-02-21 19:00:00,10286.0,11023.5,0.0,75.0,177.1
2023-02-21 20:00:00,9875.0,10368.0,0.0,121.0,170.0
2023-02-21 21:00:00,9373.0,9760.0,0.0,153.0,158.8
2023-02-21 22:00:00,9149.0,9664.25,0.0,211.0,153.2
2023-02-21 23:00:00,8943.0,9439.0,0.0,279.0,142.58
2023-02-22 00:00:00,8684.0,8949.75,0.0,323.0,139.9
2023-02-22 01:00:00,9127.0,8495.75,0.0,361.0,127.56
2023-02-22 02:00:00,9120.0,8327.25,0.0,372.0,125.3
2023-02-22 03:00:00,9272.0,8240.25,0.0,388.0,124.48
2023-02-22 04:00:00,9429.0,8337.0,0.0,399.0,125.42
2023-02-22 05:00:00,9160.0,8745.25,0.0,451.0,129.24
2023-02-22 06:00:00,9401.0,9598.5,0.0,532.0,153.37
2023-02-22 07:00:00,10158.0,10346.5,2.0,644.0,173.13
2023-02-22 08:00:00,10501.0,10794.25,219.0,793.0,176.34
2023-02-22 09:00:00,11188.0,10988.25,659.0,735.0,164.55
2023-02-22 10:00:00,11192.0,10898.25,1024.0,554.0,150.91
2023-02-22 11:00:00,11465.0,11096.25,1252.0,354.0,144.93
2023-02-22 12:00:00,11425.0,11023.25,1294.0,341.0,120.1
2023-02-22 13:00:00,11230.0,11110.5,1047.0,514.0,131.1
2023-02-22 14:00:00,11009.0,10881.75,692.0,605.0,136.12
2023-02-22 15:00:00,10632.0,10793.5,379.0,495.0,151.01
2023-02-22 16:00:00,10454.0,10627.25,160.0,363.0,157.02
2023-02-22 17:00:00,10316.0,10827.75,36.0,192.0,165.01
2023-02-22 18:00:00,10482.0,11195.25,0.0,133.0,175.0
2023-02-22 19:00:00,10883.0,10962.0,0.0,122.0,172.73
2023-02-22 20:00:00,10524.0,10413.0,0.0,107.0,162.06
2023-02-22 21:00:00,10421.0,9953.75,0.0,82.0,154.02
2023-02-22 22:00:00,9833.0,9850.75,0.0,59.0,151.93
2023-02-22 23:00:00,9584.0,9591.5,0.0,49.0,134.62
2023-02-23 00:00:00,9339.0,9022.5,0.0,50.0,134.77
2023-02-23 01:00:00,9003.0,8543.5,0.0,43.0,131.5
2023-02-23 02:00:00,9298.0,8223.5,0.0,42.0,129.06
2023-02-23 03:00:00,9516.0,8082.25,0.0,35.0,124.79
2023-02-23 04:00:00,9548.0,8112.25,0.0,46.0,125.19
2023-02-23 05:00:00,8910.0,8558.25,0.0,64.0,129.96
2023-02-23 06:00:00,9298.0,9425.75,0.0,82.0,153.98
2023-02-23 07:00:00,9784.0,10106.25,1.0,87.0,170.0
2023-02-23 08:00:00,10489.0,10708.75,100.0,123.0,178.14
2023-02-23 09:00:00,10745.0,11030.0,300.0,72.0,172.57
2023-02-23 10:00:00,10851.0,11181.0,557.0,149.0,161.56
2023-02-23 11:00:00,10955.0,11262.5,757.0,190.0,160.0
2023-02-23 12:00:00,11075.0,11223.75,968.0,101.0,147.11
2023-02-23 13:00:00,11352.0,11114.75,905.0,153.0,142.57
2023-02-23 14:00:00,11416.0,10909.0,899.0,343.0,138.77
2023-02-23 15:00:00,11454.0,10761.0,708.0,498.0,134.02
2023-02-23 16:00:00,11577.0,10680.75,464.0,764.0,138.75
2023-02-23 17:00:00,11554.0,10764.5,129.0,1036.0,152.36
2023-02-23 18:00:00,11758.0,11216.0,0.0,1030.0,165.22
2023-02-23 19:00:00,11879.0,11016.0,0.0,1183.0,165.0
2023-02-23 20:00:00,11306.0,10392.25,0.0,964.0,159.18
2023-02-23 21:00:00,10496.0,9918.0,0.0,758.0,151.14
2023-02-23 22:00:00,9539.0,9798.0,0.0,378.0,150.3
2023-02-23 23:00:00,9349.0,9538.5,0.0,221.0,135.64
2023-02-24 00:00:00,8948.0,9044.0,0.0,240.0,133.72
2023-02-24 01:00:00,8770.0,8698.5,0.0,207.0,127.76
2023-02-24 02:00:00,8896.0,8314.0,0.0,158.0,125.1
2023-02-24 03:00:00,8795.0,8190.75,0.0,173.0,130.33
2023-02-24 04:00:00,8842.0,8306.5,0.0,223.0,117.65
2023-02-24 05:00:00,8972.0,8671.0,0.0,351.0,149.01
2023-02-24 06:00:00,9205.0,9550.75,0.0,594.0,163.88
2023-02-24 07:00:00,9738.0,10248.25,8.0,947.0,162.6
2023-02-24 08:00:00,10088.0,10761.75,290.0,1161.0,171.91
2023-02-24 09:00:00,10826.0,10989.0,717.0,1307.0,169.72
2023-02-24 10:00:00,11262.0,10989.25,1280.0,1344.0,158.44
2023-02-24 11:00:00,11074.0,10897.5,1160.0,1230.0,161.27
2023-02-24 12:00:00,11337.0,10840.25,1497.0,1123.0,142.0
2023-02-24 13:00:00,10787.0,10737.25,1265.0,1187.0,137.81
2023-02-24 14:00:00,10406.0,10612.75,664.0,1423.0,130.0
2023-02-24 15:00:00,10318.0,10551.0,467.0,1646.0,120.37
2023-02-24 16:00:00,10542.0,10649.5,386.0,2031.0,121.08
2023-02-24 17:00:00,10496.0,10695.75,135.0,2143.0,140.0
2023-02-24 18:00:00,10617.0,10883.25,2.0,2044.0,146.4
2023-02-24 19:00:00,10597.0,10752.5,0.0,2223.0,131.28
2023-02-24 20:00:00,10457.0,10209.5,0.0,2207.0,171.8
2023-02-24 21:00:00,9883.0,9827.0,0.0,2008.0,135.33
2023-02-24 22:00:00,9814.0,9627.25,0.0,1936.0,142.77
2023-02-24 23:00:00,9771.0,9458.25,0.0,2086.0,127.47
2023-02-25 00:00:00,9280.0,9053.0,0.0,2193.0,139.23
2023-02-25 01:00:00,9120.0,8601.75,0.0,2007.0,131.2
2023-02-25 02:00:00,9130.0,8253.25,0.0,2064.0,127.83
2023-02-25 03:00:00,9075.0,7928.5,0.0,1810.0,119.24
2023-02-25 04:00:00,9206.0,8015.75,0.0,2101.0,111.49
2023-02-25 05:00:00,8876.0,8129.0,0.0,2021.0,119.07
2023-02-25 06:00:00,8922.0,8470.25,0.0,2042.0,112.06
2023-02-25 07:00:00,9414.0,8826.25,8.0,2376.0,121.49
2023-02-25 08:00:00,9849.0,9344.0,353.0,2407.0,130.34
2023-02-25 09:00:00,10411.0,9725.5,1216.0,2182.0,127.89
2023-02-25 10:00:00,11148.0,10085.75,2046.0,2125.0,115.44
2023-02-25 11:00:00,11570.0,10101.0,2117.0,2504.0,106.18
2023-02-25 12:00:00,12220.0,10086.5,2165.0,2605.0,102.16
2023-02-25 13:00:00,12220.0,10184.25,2556.0,2304.0,88.98
2023-02-25 14:00:00,12037.0,9718.0,2396.0,2179.0,91.69
2023-02-25 15:00:00,11611.0,9525.75,2004.0,2218.0,105.28
2023-02-25 16:00:00,10581.0,9367.75,1189.0,2480.0,108.14
2023-02-25 17:00:00,9953.0,9609.75,309.0,2548.0,128.84
2023-02-25 18:00:00,10337.0,10189.5,7.0,2629.0,153.51
2023-02-25 19:00:00,10314.0,10199.25,0.0,2605.0,160.43
2023-02-25 20:00:00,9935.0,9717.25,0.0,2382.0,151.05
2023-02-25 21:00:00,9462.0,9338.0,0.0,1962.0,140.44
2023-02-25 22:00:00,8981.0,9267.75,0.0,1677.0,152.56
2023-02-25 23:00:00,8605.0,9152.0,0.0,1463.0,140.27
2023-02-26 00:00:00,8209.0,8790.5,0.0,1283.0,137.69
2023-02-26 01:00:00,8228.0,8453.75,0.0,1299.0,126.35
2023-02-26 02:00:00,8214.0,8103.75,0.0,1355.0,120.0
2023-02-26 03:00:00,8302.0,7949.75,0.0,1360.0,109.85
2023-02-26 04:00:00,9723.0,8163.75,0.0,2532.0,105.93
2023-02-26 05:00:00,10422.0,8079.5,0.0,3139.0,106.37
2023-02-26 06:00:00,9647.0,8329.0,0.0,2947.0,107.04
2023-02-26 07:00:00,9977.0,8578.75,20.0,2958.0,109.54
2023-02-26 08:00:00,10473.0,8889.0,588.0,2878.0,123.12
2023-02-26 09:00:00,11766.0,9349.5,1972.0,2951.0,123.85
2023-02-26 10:00:00,13406.0,9726.0,3180.0,3266.0,97.13
2023-02-26 11:00:00,14494.0,9696.5,3659.0,3602.0,92.67
2023-02-26 12:00:00,15000.0,9607.75,4030.0,3446.0,84.78
2023-02-26 13:00:00,14781.0,9332.5,4002.0,3448.0,55.13
2023-02-26 14:00:00,14340.0,9027.25,3670.0,3221.0,55.24
2023-02-26 15:00:00,12917.0,8891.0,2827.0,3254.0,84.9
2023-02-26 16:00:00,11659.0,8692.75,1551.0,3213.0,98.92
2023-02-26 17:00:00,10890.0,9109.0,367.0,3202.0,129.9
2023-02-26 18:00:00,10519.0,10053.5,9.0,3042.0,153.7
2023-02-26 19:00:00,10371.0,10166.75,0.0,2892.0,156.91
2023-02-26 20:00:00,10230.0,9828.75,0.0,2811.0,153.64
2023-02-26 21:00:00,10125.0,9508.75,0.0,2704.0,141.64
2023-02-26 22:00:00,9673.0,9355.0,0.0,2615.0,138.29
2023-02-26 23:00:00,9441.0,9156.25,0.0,2337.0,132.98
2023-02-27 00:00:00,9194.0,8693.25,0.0,2101.0,122.83
2023-02-27 01:00:00,9384.0,8568.75,0.0,2173.0,133.07
2023-02-27 02:00:00,9220.0,8219.75,0.0,1848.0,132.95
2023-02-27 03:00:00,9001.0,8110.5,0.0,1583.0,125.03
2023-02-27 04:00:00,9518.0,8230.25,0.0,1547.0,120.07
2023-02-27 05:00:00,9619.0,8848.75,0.0,1469.0,139.83
2023-02-27 06:00:00,10463.0,9824.25,0.0,1398.0,163.06
2023-02-27 07:00:00,11388.0,10634.25,26.0,1377.0,186.66
2023-02-27 08:00:00,12073.0,11031.0,641.0,1332.0,193.63
2023-02-27 09:00:00,12668.0,11260.75,2006.0,1092.0,174.61
2023-02-27 10:00:00,13037.0,11440.75,3278.0,1225.0,149.21
2023-02-27 11:00:00,14003.0,11331.75,4040.0,1610.0,114.0
2023-02-27 12:00:00,14139.0,10985.0,4392.0,1561.0,134.84
2023-02-27 13:00:00,14039.0,10799.0,4078.0,1477.0,133.2
2023-02-27 14:00:00,13332.0,10585.5,3295.0,1514.0,129.86
2023-02-27 15:00:00,12797.0,10401.25,2223.0,1742.0,130.23
2023-02-27 16:00:00,12658.0,10292.0,1240.0,2001.0,142.39
2023-02-27 17:00:00,12134.0,10741.75,350.0,2141.0,166.35
2023-02-27 18:00:00,12440.0,11377.75,10.0,2230.0,189.88
2023-02-27 19:00:00,12380.0,11406.25,0.0,2375.0,196.64
2023-02-27 20:00:00,12259.0,10987.25,0.0,2555.0,174.49
2023-02-27 21:00:00,11647.0,10411.25,0.0,2366.0,160.3
2023-02-27 22:00:00,11274.0,10340.5,0.0,2062.0,153.46
2023-02-27 23:00:00,10667.0,10073.25,0.0,1710.0,149.46
2023-02-28 00:00:00,10049.0,9528.5,0.0,1407.0,134.0
2023-02-28 01:00:00,10065.0,9016.0,0.0,1317.0,129.29
2023-02-28 02:00:00,9576.0,8728.75,0.0,1311.0,130.87
2023-02-28 03:00:00,9767.0,8632.75,0.0,1155.0,129.45
2023-02-28 04:00:00,9753.0,8715.25,0.0,990.0,130.66
2023-02-28 05:00:00,9697.0,9194.25,0.0,886.0,137.22
2023-02-28 06:00:00,10444.0,10142.75,0.0,937.0,162.31
2023-02-28 07:00:00,11246.0,11001.25,23.0,846.0,177.86
2023-02-28 08:00:00,11689.0,11257.75,482.0,717.0,192.24
2023-02-28 09:00:00,11587.0,11418.75,1342.0,428.0,183.74
2023-02-28 10:00:00,11940.0,11313.5,2274.0,584.0,159.37
2023-02-28 11:00:00,12258.0,11411.75,3126.0,834.0,122.3
2023-02-28 12:00:00,13028.0,11229.75,3933.0,995.0,122.92
2023-02-28 13:00:00,13729.0,11014.75,4210.0,936.0,119.43
2023-02-28 14:00:00,13408.0,10635.0,3825.0,966.0,121.0
2023-02-28 15:00:00,12455.0,10549.25,2965.0,1080.0,131.59
2023-02-28 16:00:00,11978.0,10314.5,1618.0,1131.0,147.71
2023-02-28 17:00:00,11689.0,10545.75,405.0,1073.0,173.13
2023-02-28 18:00:00,12476.0,11343.0,12.0,962.0,193.87
2023-02-28 19:00:00,12618.0,11407.25,0.0,1089.0,192.2
2023-02-28 20:00:00,12456.0,11020.0,0.0,1154.0,174.7
2023-02-28 21:00:00,11608.0,10422.0,0.0,1014.0,153.02
2023-02-28 22:00:00,11172.0,10256.0,0.0,906.0,149.63
2023-02-28 23:00:00,10493.0,9989.5,0.0,819.0,149.05
2023-03-01 00:00:00,9863.0,9503.75,0.0,845.0,130.01
2023-03-01 01:00:00,9958.0,9178.75,0.0,919.0,120.0
2023-03-01 02:00:00,10467.0,8958.5,0.0,1008.0,118.76
2023-03-01 03:00:00,10279.0,8902.5,0.0,1003.0,115.0
2023-03-01 04:00:00,10431.0,8902.75,0.0,1234.0,113.63
2023-03-01 05:00:00,10558.0,9418.5,0.0,1384.0,116.27
2023-03-01 06:00:00,10857.0,10321.75,0.0,1311.0,138.92
2023-03-01 07:00:00,11688.0,11083.25,34.0,1114.0,159.92
2023-03-01 08:00:00,12315.0,11293.75,704.0,998.0,169.17
2023-03-01 09:00:00,12406.0,11567.5,2121.0,720.0,171.18
2023-03-01 10:00:00,12201.0,11473.5,3333.0,715.0,168.57
2023-03-01 11:00:00,13040.0,11393.0,4132.0,929.0,169.49
2023-03-01 12:00:00,13810.0,11181.0,4480.0,904.0,164.5
2023-03-01 13:00:00,13826.0,11012.5,4434.0,1000.0,160.91
2023-03-01 14:00:00,13723.0,10665.75,3914.0,1195.0,163.06
2023-03-01 15:00:00,12945.0,10549.25,3013.0,1527.0,166.64
2023-03-01 16:00:00,12188.0,10422.0,1673.0,1575.0,166.64
2023-03-01 17:00:00,11678.0,10592.75,430.0,1617.0,170.95
2023-03-01 18:00:00,12428.0,11347.5,15.0,1775.0,168.97
2023-03-01 19:00:00,12414.0,11331.25,0.0,1813.0,160.99
2023-03-01 20:00:00,12052.0,10962.25,0.0,1655.0,149.62
